repo_name,users_2016,users_2017,users_2018,users_2019,users_2016_above_11,users_2017_above_11,users_2018_above_11,users_2019_above_11,commits_2016,commits_2017,commits_2018,commits_2019,users_commit_2016_above_11,users_commit_2017_above_11,users_commit_2018_above_11,users_commit_2019_above_11,users_capped_commit_2016,users_capped_commit_2017,users_capped_commit_2018,users_capped_commit_2019,users_capped_commit_2016_above_11,users_capped_commit_2017_above_11,users_capped_commit_2018_above_11,users_capped_commit_2019_above_11
fraricci/pymatgen,43,79,82,2,21,23,31,0,2218,1999,2371,3,2138,1802,2216,0,1749,1840,2371,3,1669,1643,2216,0
tschaume/pymatgen,43,79,82,65,21,23,31,24,2218,1999,2410,1701,2138,1802,2254,1567,1749,1840,2410,1615,1669,1643,2254,1481
dongsenfo/pymatgen,43,79,82,32,21,23,31,11,2218,1999,2372,560,2138,1802,2216,485,1749,1840,2372,560,1669,1643,2216,485
davidwaroquiers/pymatgen,43,79,82,41,21,23,31,12,2218,1999,2372,706,2138,1802,2216,603,1749,1840,2372,706,1669,1643,2216,603
materialsproject/pymatgen,43,79,82,71,21,23,31,25,2218,1999,2410,1904,2138,1802,2254,1753,1749,1840,2410,1794,1669,1643,2254,1643
gmatteo/pymatgen,43,79,82,68,21,23,31,25,2218,1999,2410,1865,2138,1802,2254,1721,1749,1840,2410,1762,1669,1643,2254,1618
richardtran415/pymatgen,43,79,54,0,21,23,20,0,2218,2104,961,0,2138,1907,852,0,1749,1945,961,0,1669,1748,852,0
blondegeek/pymatgen,43,79,82,29,21,23,31,9,2218,1999,2372,393,2138,1802,2216,319,1749,1840,2372,393,1669,1643,2216,319
nisse3000/pymatgen,43,79,54,0,21,23,20,0,2218,1996,960,0,2138,1799,851,0,1749,1837,960,0,1669,1640,851,0
blaze/dask,60,79,114,26,7,7,8,1,949,561,626,65,830,425,452,22,949,561,626,65,830,425,452,22
ContinuumIO/dask,60,79,114,94,7,7,8,7,949,561,626,336,830,425,452,207,949,561,626,336,830,425,452,207
cmu-db/peloton,60,79,52,2,29,36,27,0,4069,2824,1200,3,3972,2670,1109,0,3665,2824,1200,3,3568,2670,1109,0
apavlo/peloton,60,79,47,0,29,36,24,0,4069,2824,1124,0,3972,2670,1038,0,3665,2824,1124,0,3568,2670,1038,0
yingjunwu/peloton,60,79,43,0,29,36,23,0,4069,2824,1026,0,3972,2670,939,0,3665,2824,1026,0,3568,2670,939,0
malin1993ml/peloton,60,79,52,0,29,36,27,0,4069,2824,1197,0,3972,2670,1108,0,3665,2824,1197,0,3568,2670,1108,0
mdn/browser-compat-data,14,79,305,286,3,9,26,15,232,883,2171,1658,213,744,1711,1264,232,883,2171,1658,213,744,1711,1264
teoli2003/browser-compat-data,14,79,242,0,3,9,23,0,232,883,1911,0,213,744,1536,0,232,883,1911,0,213,744,1536,0
chrisdavidmills/browser-compat-data,14,79,305,285,3,9,26,15,232,883,2171,1653,213,744,1711,1261,232,883,2171,1653,213,744,1711,1261
laravel/docs,349,335,287,304,3,6,6,6,1702,1560,1474,1463,1114,1060,1042,983,1293,1158,1110,1238,705,658,678,758
mul14/laravel-docs,349,335,287,71,3,6,6,3,1702,1560,1474,342,1114,1060,1042,258,1293,1158,1110,342,705,658,678,258
DojoGeekRA/docs,349,335,113,0,3,6,2,0,1702,1559,509,0,1114,1059,344,0,1293,1157,509,0,705,657,344,0
browner12/docs,349,335,287,240,3,6,6,4,1702,1560,1474,1097,1114,1060,1042,713,1293,1158,1110,1048,705,658,678,664
davidrushton/laravel-docs,349,335,194,0,3,6,4,0,1702,1559,903,0,1114,1059,613,0,1293,1157,840,0,705,657,550,0
ServiceComb/java-chassis,0,80,31,21,0,15,16,4,0,958,1101,198,0,839,1053,158,0,958,1101,198,0,839,1053,158
acsukesh/java-chassis,0,80,28,0,0,15,11,0,0,958,650,0,0,839,583,0,0,958,650,0,0,839,583,0
javierpena/rdoinfo,67,80,60,55,6,8,8,5,329,736,863,863,158,564,729,708,329,736,863,838,158,564,729,683
redhat-openstack/rdoinfo,67,80,60,57,6,8,8,5,329,736,863,893,158,564,729,728,329,736,863,851,158,564,729,686
samus-aran/SuiteCRM,56,80,50,0,16,18,18,0,2926,3229,3878,0,2779,3030,3771,0,2184,2605,2962,0,2037,2406,2855,0
pgorod/SuiteCRM,56,80,50,0,16,18,19,0,2926,3229,4149,0,2779,3030,4045,0,2184,2605,3060,0,2037,2406,2956,0
tipabu/swift,131,80,67,48,14,9,8,6,1156,773,874,617,901,613,730,533,1114,773,874,617,859,613,730,533
openstack/swift,131,80,67,48,14,9,8,6,1156,773,874,618,901,613,730,534,1114,773,874,618,859,613,730,534
swiftstack/swift,131,80,67,48,14,9,8,6,1156,773,874,606,901,613,730,522,1114,773,874,606,859,613,730,522
freerangerouting/frr,75,80,102,52,16,28,33,18,2208,4096,4447,1086,2042,3944,4263,965,1970,3216,3927,1086,1804,3064,3743,965
GNOME/gnome-todo,67,80,66,38,3,4,2,1,425,405,530,206,265,209,350,127,425,405,530,206,265,209,350,127
MichaelSimons/core-setup,70,80,57,57,21,27,10,12,1250,2046,744,2360,1130,1880,617,2245,1250,2046,744,1500,1130,1880,617,1385
ericstj/core-setup,70,80,57,9,21,27,10,2,1250,2046,744,89,1130,1880,617,68,1250,2046,744,89,1130,1880,617,68
crummel/dotnet_core-setup,70,80,57,57,21,27,10,12,1250,2046,744,2437,1130,1880,617,2317,1250,2046,744,1519,1130,1880,617,1399
rakeshsinghranchi/core-setup,70,80,57,7,21,27,10,0,1250,2046,744,24,1130,1880,617,0,1250,2046,744,24,1130,1880,617,0
chcosta/core-setup,70,80,57,12,21,27,10,2,1250,2046,744,96,1130,1880,617,68,1250,2046,744,96,1130,1880,617,68
weshaggard/core-setup,70,80,52,0,21,27,10,0,1250,2046,603,0,1130,1880,494,0,1250,2046,603,0,1130,1880,494,0
steveharter/core-setup,70,80,48,0,21,27,8,0,1250,2046,539,0,1130,1880,430,0,1250,2046,539,0,1130,1880,430,0
wtgodbe/core-setup,70,80,57,46,21,27,10,9,1250,2046,744,1788,1130,1880,617,1677,1250,2046,744,1108,1130,1880,617,997
fredj/ol3,69,80,57,0,18,12,12,0,2541,1877,2190,0,2420,1727,2097,0,2369,1763,1969,0,2248,1613,1876,0
bjornharrtell/ol3,69,80,65,59,18,12,14,14,2541,1877,2698,1754,2420,1727,2591,1647,2369,1763,2265,1716,2248,1613,2158,1609
tschaub/ol3,69,80,65,40,18,12,14,11,2541,1877,2698,999,2420,1727,2591,935,2369,1763,2265,999,2248,1613,2158,935
gingerik/ol3,69,80,15,0,18,12,7,0,2541,1877,715,0,2420,1727,700,0,2369,1763,715,0,2248,1613,700,0
openlayers/openlayers,69,80,65,59,18,12,14,14,2541,1877,2698,1784,2420,1727,2591,1677,2369,1763,2265,1732,2248,1613,2158,1625
mzur/ol3,69,80,58,1,18,12,12,0,2541,1877,2229,2,2420,1727,2132,0,2369,1763,1988,2,2248,1613,1891,0
ahocevar/ol3,69,80,65,11,18,12,14,3,2541,1877,2698,134,2420,1727,2591,121,2369,1763,2265,134,2248,1613,2158,121
ahocevar/openlayers,69,80,65,56,18,12,14,14,2541,1877,2698,1714,2420,1727,2591,1613,2369,1763,2265,1695,2248,1613,2158,1594
oterral/ol3,69,80,65,41,18,12,14,12,2541,1877,2698,1091,2420,1727,2591,1034,2369,1763,2265,1091,2248,1613,2158,1034
adube/ol3,69,80,65,58,18,12,14,14,2541,1877,2698,1726,2420,1727,2591,1620,2369,1763,2265,1701,2248,1613,2158,1595
ivan-berezhnov/openy,29,81,48,34,20,42,25,18,6179,5187,3299,973,6151,5043,3186,907,4436,5016,2945,973,4408,4872,2832,907
hamrant/openy,29,81,48,27,20,42,25,12,6179,5187,3293,535,6151,5043,3181,487,4436,5016,2939,535,4408,4872,2827,487
kolesnikoff/openy,29,81,48,27,20,42,25,12,6179,5187,3294,544,6151,5043,3181,494,4436,5016,2940,544,4408,4872,2827,494
ymcatwincities/openy,29,81,48,47,20,42,25,20,6179,5187,3299,1391,6151,5043,3186,1288,4436,5016,2945,1391,4408,4872,2832,1288
mlarghydracept/p5.js,64,81,105,92,7,14,17,12,597,1292,1176,925,450,1116,977,727,597,1292,1176,925,450,1116,977,727
nucliweb/p5.js,64,81,56,0,7,14,8,0,597,1292,554,0,450,1116,424,0,597,1292,554,0,450,1116,424,0
dhowe/p5.js,64,81,104,4,7,14,17,0,597,1292,1171,8,450,1116,973,0,597,1292,1171,8,450,1116,973,0
bomoko/p5.js,64,81,105,74,7,14,17,11,597,1292,1176,628,450,1116,977,492,597,1292,1176,628,450,1116,977,492
limzykenneth/p5.js,64,81,105,80,7,14,17,12,597,1292,1176,762,450,1116,977,613,597,1292,1176,762,450,1116,977,613
processing/p5.js,64,81,105,116,7,14,17,13,597,1292,1176,1203,450,1116,977,935,597,1292,1176,1203,450,1116,977,935
joecridge/p5.js,64,81,104,31,7,14,17,2,597,1292,1172,118,450,1116,974,43,597,1292,1172,118,450,1116,974,43
pribeiro42/SuiteCRM,56,81,55,0,16,19,19,0,2926,3235,4180,0,2779,3042,4068,0,2184,2611,3082,0,2037,2418,2970,0
willrennie/SuiteCRM,57,81,71,14,16,19,22,4,2927,3243,5174,306,2779,3044,5018,257,2185,2618,3671,306,2037,2419,3515,257
gody01/SuiteCRM,57,81,73,42,16,19,23,11,2927,3256,5202,1025,2779,3048,5045,918,2185,2630,3690,1025,2037,2422,3533,918
gcoop-libre/SuiteCRM,57,81,71,17,16,19,22,5,2927,3243,5175,366,2779,3044,5019,322,2185,2618,3671,366,2037,2419,3515,322
cumanacr/SuiteCRM,57,81,72,18,16,19,22,5,2932,3248,5176,367,2779,3044,5019,322,2190,2623,3672,367,2037,2419,3515,322
lionixevolve/SuiteCRM,56,81,70,35,16,20,21,12,2952,3255,4544,900,2790,3061,4394,815,2199,2630,3211,900,2037,2436,3061,815
funjoker/TrinityCore,91,81,53,18,21,23,13,4,2452,2320,2025,916,2278,2188,1918,865,2083,2038,1663,601,1909,1906,1556,550
TrinityCoreLegacy/TrinityCore,91,81,68,44,21,23,15,10,2452,2282,1414,915,2278,2150,1290,839,2083,2000,1414,915,1909,1868,1290,839
Aokromes/TrinityCore,91,81,68,44,21,23,15,10,2452,2282,1414,915,2278,2150,1290,839,2083,2000,1414,915,1909,1868,1290,839
Scalr/libcloud,100,81,60,14,18,13,11,0,1223,877,638,45,945,697,499,0,1223,877,638,45,945,697,499,0
lionixevolve/LionixCRM,56,81,70,35,18,21,22,13,3068,3614,4649,927,2924,3427,4505,847,2315,2989,3316,927,2171,2802,3172,847
jetm/SpaceVim,3,82,59,0,1,11,5,0,27,2510,941,0,23,2398,840,0,27,1494,793,0,23,1382,692,0
techgaun/SpaceVim,3,82,61,0,1,11,5,0,27,2510,957,0,23,2398,852,0,27,1494,797,0,23,1382,692,0
SpaceVim/SpaceVim,3,82,74,77,1,11,5,5,27,2510,1091,640,23,2398,964,532,27,1494,819,640,23,1382,692,532
DHrpcs3/rpcs3,29,82,47,0,7,11,10,0,797,1509,678,0,728,1312,597,0,797,1509,678,0,728,1312,597,0
Inviuz/rpcs3,29,82,72,30,7,11,13,6,797,1509,1351,549,728,1312,1214,489,797,1509,1351,549,728,1312,1214,489
mpm11011/rpcs3,29,82,72,49,7,11,13,9,797,1509,1351,1211,728,1312,1214,1124,797,1509,1351,1211,728,1312,1214,1124
Nekotekina/rpcs3,29,82,72,61,7,11,13,11,797,1509,1351,1557,728,1312,1214,1449,797,1509,1351,1557,728,1312,1214,1449
Megamouse/rpcs3,29,82,40,0,7,11,9,0,797,1509,511,0,728,1312,445,0,797,1509,511,0,728,1312,445,0
RPCS3/rpcs3,29,82,72,62,7,11,13,11,797,1509,1351,1572,728,1312,1214,1462,797,1509,1351,1572,728,1312,1214,1462
jarveson/rpcs3,29,82,72,9,7,11,13,4,797,1509,1351,113,728,1312,1214,100,797,1509,1351,113,728,1312,1214,100
ikki84/rpcs3,29,82,72,45,7,11,13,9,797,1509,1351,1029,728,1312,1214,951,797,1509,1351,1029,728,1312,1214,951
Zangetsu38/rpcs3,29,82,72,48,7,11,13,9,797,1509,1351,1102,728,1312,1214,1014,797,1509,1351,1102,728,1312,1214,1014
starlightknight/rpcs3,29,82,72,62,7,11,13,11,797,1509,1351,1572,728,1312,1214,1462,797,1509,1351,1572,728,1312,1214,1462
AniLeo/rpcs3,29,82,72,51,7,11,13,10,797,1509,1351,1324,728,1312,1214,1235,797,1509,1351,1324,728,1312,1214,1235
kd-11/rpcs3,29,82,72,56,7,11,13,10,797,1509,1351,1364,728,1312,1214,1263,797,1509,1351,1364,728,1312,1214,1263
SakataGintokiYT/rpcs3,29,82,41,0,7,11,9,0,797,1509,588,0,728,1312,511,0,797,1509,588,0,728,1312,511,0
Pataua/rpcs3,29,82,72,31,7,11,13,6,797,1509,1351,550,728,1312,1214,489,797,1509,1351,550,728,1312,1214,489
severedsolo/NetKAN,227,82,72,42,24,7,5,4,2602,721,607,381,2165,566,471,274,2338,721,607,381,1901,566,471,274
raidernick/NetKAN,227,82,72,5,24,7,5,0,2602,721,607,7,2165,566,471,0,2338,721,607,7,1901,566,471,0
techman83/NetKAN,227,82,72,40,24,7,5,3,2602,721,607,337,2165,566,471,231,2338,721,607,337,1901,566,471,231
Olympic1/NetKAN,227,82,72,37,24,7,5,3,2602,721,607,310,2165,566,471,213,2338,721,607,310,1901,566,471,213
TeddyDD/NetKAN,227,82,72,31,24,7,5,2,2602,721,607,205,2165,566,471,126,2338,721,607,205,1901,566,471,126
Starstrider42/NetKAN,227,82,72,35,24,7,5,3,2602,721,607,297,2165,566,471,204,2338,721,607,297,1901,566,471,204
henrybauer/NetKAN,227,82,72,22,24,7,5,2,2602,721,607,132,2165,566,471,87,2338,721,607,132,1901,566,471,87
politas/NetKAN,227,82,72,37,24,7,5,3,2602,721,607,318,2165,566,471,217,2338,721,607,318,1901,566,471,217
KSP-CKAN/NetKAN,227,82,72,50,24,7,5,5,2602,721,607,541,2165,566,471,422,2338,721,607,541,1901,566,471,422
lwhsu/osquery,74,82,92,0,7,8,8,0,844,722,587,0,695,558,415,0,804,722,587,0,655,558,415,0
jedi22/osquery,74,82,92,0,7,8,8,0,844,722,587,0,695,558,415,0,804,722,587,0,655,558,415,0
Zarel/Pokemon-Showdown,76,82,79,80,16,24,20,24,2138,2085,1545,1526,1982,1919,1387,1382,2084,2085,1545,1526,1928,1919,1387,1382
svivian/Pokemon-Showdown,76,82,79,76,16,24,20,23,2138,2085,1545,1483,1982,1919,1387,1337,2084,2085,1545,1483,1928,1919,1387,1337
sirDonovan/Pokemon-Showdown,76,82,79,92,16,24,20,27,2138,2085,1545,1911,1982,1919,1387,1736,2084,2085,1545,1911,1928,1919,1387,1736
AustinXII/Pokemon-Showdown,76,82,79,47,16,24,20,13,2138,2085,1545,617,1982,1919,1387,511,2084,2085,1545,617,1928,1919,1387,511
JanSiero/SuiteCRM,57,82,72,47,16,19,23,12,2927,3249,5195,1235,2779,3048,5045,1122,2185,2623,3683,1235,2037,2422,3533,1122
ChangezKhan/SuiteCRM,57,82,72,48,16,19,23,13,2927,3249,5195,1298,2779,3048,5045,1184,2185,2623,3683,1298,2037,2422,3533,1184
Dillon-Brown/SuiteCRM,57,82,72,48,16,19,23,13,2927,3249,5195,1298,2779,3048,5045,1184,2185,2623,3683,1298,2037,2422,3533,1184
dfstrauss/SuiteCRM,57,82,72,48,16,19,23,13,2927,3249,5195,1298,2779,3048,5045,1184,2185,2623,3683,1298,2037,2422,3533,1184
salesagility/SuiteCRM,57,82,72,65,16,19,23,19,2927,3249,5195,1864,2779,3048,5045,1718,2185,2623,3683,1793,2037,2422,3533,1647
daniel-samson/SuiteCRM,57,82,72,48,16,19,23,13,2927,3249,5195,1298,2779,3048,5045,1184,2185,2623,3683,1298,2037,2422,3533,1184
akshayaurora/kivy,92,82,69,31,16,11,10,3,1169,682,523,139,974,514,358,83,1169,682,523,139,974,514,358,83
matham/kivy,92,82,69,57,16,11,10,8,1169,683,523,473,974,515,358,363,1169,683,523,473,974,515,358,363
kivy/kivy,92,82,69,61,16,11,10,8,1169,683,523,486,974,515,358,372,1169,683,523,486,974,515,358,372
Microsoft/ChakraCore,96,82,73,22,36,38,40,8,4243,4781,3032,330,4095,4669,2950,294,4243,4710,3032,330,4095,4598,2950,294
B4dM4n/rclone,32,82,119,35,2,3,4,2,509,874,1026,269,468,727,812,217,509,698,807,269,468,551,593,217
olihey/rclone,32,82,119,35,2,3,4,2,509,874,1026,246,468,727,812,194,509,698,807,246,468,551,593,194
yonjah/rclone,32,82,63,0,2,3,3,0,509,874,577,0,468,727,476,0,509,698,577,0,468,551,476,0
ncw/rclone,32,82,119,68,2,3,4,4,509,874,1026,494,468,727,812,372,509,698,807,494,468,551,593,372
Paulloz/godot,199,338,428,71,29,57,52,4,3479,5952,6313,495,3086,5290,5464,345,2840,4228,4365,495,2447,3566,3516,345
okamstudio/godot,199,338,428,175,29,57,52,22,3479,5952,6317,1961,3086,5290,5467,1600,2840,4228,4369,1567,2447,3566,3519,1206
NateWardawg/godot,199,338,351,0,29,57,47,0,3479,5952,5058,0,3086,5290,4384,0,2840,4228,3650,0,2447,3566,2976,0
mcanders/godot,199,338,377,0,29,57,48,0,3479,5952,5420,0,3086,5290,4674,0,2840,4228,3871,0,2447,3566,3125,0
stgraber/homebrew-core,1864,1362,1294,1148,89,59,67,48,22356,30373,30464,16286,19147,27875,28079,14170,8900,8844,9349,7299,5691,6346,6964,5183
nbari/homebrew-core,1864,1362,611,0,89,59,31,0,22356,30373,12889,0,19147,27875,11826,0,8900,8844,4244,0,5691,6346,3181,0
lemzwerg/homebrew-core,1864,1362,1294,1380,89,59,67,65,22356,30373,30464,24943,19147,27875,28079,22371,8900,8844,9349,8787,5691,6346,6964,6215
Moisan/homebrew-core,1864,1362,1078,0,89,59,54,0,22356,30373,26284,0,19147,27875,24348,0,8900,8844,7599,0,5691,6346,5663,0
sjackman/homebrew-core,1864,1362,1294,338,89,59,67,8,22356,30373,30464,3005,19147,27875,28079,2483,8900,8844,9349,2170,5691,6346,6964,1648
jdubois/homebrew-core,1864,1362,1294,464,89,59,67,13,22356,30373,30464,4006,19147,27875,28079,3231,8900,8844,9349,2695,5691,6346,6964,1920
moderndeveloperllc/homebrew-core,1864,1362,576,0,89,59,27,0,22356,30373,12045,0,19147,27875,11033,0,8900,8844,4043,0,5691,6346,3031,0
sdorra/homebrew-core,1864,1362,462,0,89,59,24,0,22356,30373,8883,0,19147,27875,8118,0,8900,8844,3297,0,5691,6346,2532,0
nandub/homebrew-core,1864,1362,1294,1046,89,59,67,44,22356,30373,30464,13527,19147,27875,28079,11631,8900,8844,9349,6660,5691,6346,6964,4764
jabenninghoff/homebrew-core,1864,1362,272,0,89,59,16,0,22356,30373,3963,0,19147,27875,3541,0,8900,8844,2004,0,5691,6346,1582,0
spaam/homebrew-core,1864,1362,294,0,89,59,18,0,22356,30373,4314,0,19147,27875,3878,0,8900,8844,2106,0,5691,6346,1670,0
adamliter/homebrew-core,1864,1362,1294,56,89,59,67,4,22356,30373,30464,478,19147,27875,28079,408,8900,8844,9349,478,5691,6346,6964,408
battlemidget/homebrew-core,1864,1362,665,0,89,59,36,0,22356,30373,14312,0,19147,27875,13145,0,8900,8844,4540,0,5691,6346,3373,0
zmwangx/homebrew-core,1864,1362,1294,1416,89,59,67,66,22356,30373,30464,25530,19147,27875,28079,22893,8900,8844,9349,8973,5691,6346,6964,6336
mbcoguno/homebrew-core,1864,1362,1294,775,89,59,67,27,22356,30373,30464,7409,19147,27875,28079,6069,8900,8844,9349,4515,5691,6346,6964,3175
ilovezfs/homebrew-core,1864,1362,735,0,89,59,39,0,22356,30373,16502,0,19147,27875,15180,0,8900,8844,4929,0,5691,6346,3607,0
uyjulian/homebrew-core,1864,1362,1294,1089,89,59,67,45,22356,30373,30464,14775,19147,27875,28079,12757,8900,8844,9349,7012,5691,6346,6964,4994
mvitz/homebrew-core,1864,1362,1294,821,89,59,67,29,22356,30373,30464,7938,19147,27875,28079,6487,8900,8844,9349,4820,5691,6346,6964,3369
BrewTestBot/homebrew-core,1864,1362,1294,1465,89,59,67,69,22356,30373,30464,26834,19147,27875,28079,24056,8900,8844,9349,9426,5691,6346,6964,6648
aren55555/homebrew-core,1864,1362,333,0,89,59,19,0,22356,30373,5513,0,19147,27875,5009,0,8900,8844,2357,0,5691,6346,1853,0
bigbes/homebrew-core,1864,1362,1294,37,89,59,67,3,22356,30373,30464,141,19147,27875,28079,100,8900,8844,9349,141,5691,6346,6964,100
dsXLII/homebrew-core,1864,1362,1294,1294,89,59,67,61,22356,30373,30464,23471,19147,27875,28079,21070,8900,8844,9349,8384,5691,6346,6964,5983
chrisfinazzo/homebrew-core,1864,1362,1294,1464,89,59,67,68,22356,30373,30464,26806,19147,27875,28079,24020,8900,8844,9349,9419,5691,6346,6964,6633
Homebrew/homebrew-core,1864,1362,1294,1465,89,59,67,69,22356,30373,30464,26834,19147,27875,28079,24056,8900,8844,9349,9426,5691,6346,6964,6648
mahori/homebrew-core,1864,1362,1294,1458,89,59,67,68,22356,30373,30464,26484,19147,27875,28079,23732,8900,8844,9349,9321,5691,6346,6964,6569
edporras/homebrew-core,1864,1362,1294,1095,89,59,67,45,22356,30373,30464,14970,19147,27875,28079,12932,8900,8844,9349,7053,5691,6346,6964,5015
aabdnn/homebrew-core,1864,1362,1294,1464,89,59,67,68,22356,30373,30464,26754,19147,27875,28079,23972,8900,8844,9349,9392,5691,6346,6964,6610
makigumo/homebrew-core,1864,1362,1294,934,89,59,67,37,22356,30373,30464,10894,19147,27875,28079,9217,8900,8844,9349,5859,5691,6346,6964,4182
wolffaxn/homebrew-core,1864,1362,1294,1173,89,59,67,52,22356,30373,30464,17136,19147,27875,28079,15015,8900,8844,9349,7460,5691,6346,6964,5339
mfikes/homebrew-core,1864,1362,1294,1028,89,59,67,43,22356,30373,30464,13193,19147,27875,28079,11316,8900,8844,9349,6573,5691,6346,6964,4696
cblecker/homebrew-core,1864,1362,1294,1405,89,59,67,65,22356,30373,30464,25289,19147,27875,28079,22683,8900,8844,9349,8895,5691,6346,6964,6289
jvillard/homebrew-core,1864,1362,1294,746,89,59,67,27,22356,30373,30464,7051,19147,27875,28079,5779,8900,8844,9349,4361,5691,6346,6964,3089
ylluminarious/homebrew-core,1864,1362,485,0,89,59,25,0,22356,30373,9518,0,19147,27875,8699,0,8900,8844,3464,0,5691,6346,2645,0
FinalDes/homebrew-core,1864,1362,1035,0,89,59,53,0,22356,30373,25427,0,19147,27875,23600,0,8900,8844,7318,0,5691,6346,5491,0
lembacon/homebrew-core,1864,1362,1294,1173,89,59,67,52,22356,30373,30464,17144,19147,27875,28079,15022,8900,8844,9349,7463,5691,6346,6964,5341
zyedidia/homebrew-core,1864,1362,762,0,89,59,39,0,22356,30373,16718,0,19147,27875,15338,0,8900,8844,5039,0,5691,6346,3659,0
smessmer/homebrew-core,1864,1362,966,0,89,59,49,0,22356,30373,24762,0,19147,27875,23031,0,8900,8844,7002,0,5691,6346,5271,0
phusion/homebrew-core,1864,1362,1141,0,89,59,59,0,22356,30373,27335,0,19147,27875,25280,0,8900,8844,8155,0,5691,6346,6100,0
JCount/homebrew-core,1864,1362,1294,1071,89,59,67,45,22356,30373,30464,14219,19147,27875,28079,12262,8900,8844,9349,6841,5691,6346,6964,4884
filcab/homebrew-core,1864,1362,1294,291,89,59,67,8,22356,30373,30464,2762,19147,27875,28079,2322,8900,8844,9349,2028,5691,6346,6964,1588
git-lfs/homebrew-core,1864,1362,1232,0,89,59,65,0,22356,30373,28957,0,19147,27875,26738,0,8900,8844,8937,0,5691,6346,6718,0
DomT4/homebrew-core,1864,1362,882,0,89,59,46,0,22356,30373,22416,0,19147,27875,20838,0,8900,8844,6505,0,5691,6346,4927,0
bcg62/homebrew-core,1864,1362,1294,758,89,59,67,27,22356,30373,30464,7135,19147,27875,28079,5833,8900,8844,9349,4408,5691,6346,6964,3106
reelsense/homebrew-core,1864,1362,236,0,90,60,15,0,22405,30513,3434,0,19188,28015,3061,0,8949,8984,1859,0,5732,6486,1486,0
sathieu/samba,86,83,54,0,23,25,20,0,4895,4109,1849,0,4740,3961,1756,0,4423,3869,1849,0,4268,3721,1756,0
samba-team/samba,86,83,84,79,23,25,29,30,4895,4109,5009,5173,4740,3961,4844,5036,4423,3869,4851,4826,4268,3721,4686,4689
kernevil/samba,86,83,49,0,23,25,18,0,4895,4109,1475,0,4740,3961,1401,0,4423,3869,1475,0,4268,3721,1401,0
rnixx/kivy,92,83,69,29,16,11,11,3,1169,684,528,136,974,514,372,83,1169,684,528,136,974,514,372,83
c3r1c3/obs-studio,72,83,101,69,8,8,10,9,950,908,941,816,829,750,739,685,718,888,941,816,597,730,739,685
Gol-D-Ace/obs-studio,72,83,101,96,8,8,10,12,950,908,941,1312,829,750,739,1129,718,888,941,1124,597,730,739,941
kkartaltepe/obs-studio,72,83,101,76,8,8,10,12,950,908,941,1053,829,750,739,927,718,888,941,994,597,730,739,868
derrod/obs-studio,72,83,100,36,8,8,10,3,950,908,940,317,829,750,739,253,718,888,940,317,597,730,739,253
OsirisNL/obs-studio,72,83,100,5,8,8,10,1,950,908,939,24,829,750,738,15,718,888,939,24,597,730,738,15
Palakis/obs-studio,72,83,101,76,8,8,10,12,950,908,941,1053,829,750,739,927,718,888,941,994,597,730,739,868
juvester/obs-studio,72,83,88,0,8,8,9,0,950,908,877,0,829,750,689,0,718,888,877,0,597,730,689,0
DDRBoxman/obs-studio,72,83,101,77,8,8,10,12,950,908,941,1104,829,750,739,975,718,888,941,1014,597,730,739,885
craftwar/obs-studio,72,83,101,96,8,10,11,13,950,979,1138,1429,829,823,940,1249,718,959,1138,1239,597,803,940,1059
ElectronicWar/obs-studio,72,83,101,61,8,8,10,7,950,908,941,688,829,750,739,561,718,888,941,688,597,730,739,561
JohnnyLeone/obs-studio,72,83,100,44,8,8,10,6,950,908,940,447,829,750,739,370,718,888,940,447,597,730,739,370
jp9000/obs-studio,72,83,100,45,8,8,10,6,950,908,940,451,829,750,739,373,718,888,940,451,597,730,739,373
Xaymar/obs-studio,72,83,101,60,8,8,10,6,950,908,941,645,829,750,739,514,718,888,941,645,597,730,739,514
cg2121/obs-studio,72,83,101,84,8,8,10,12,950,908,941,1164,829,750,739,1020,718,888,941,1047,597,730,739,903
Bl00drav3n/obs-studio,72,83,101,77,8,8,10,12,950,908,941,1066,829,750,739,939,718,888,941,997,597,730,739,870
audiohacked/obs-studio,72,83,101,96,8,8,10,12,950,908,941,1312,829,750,739,1129,718,888,941,1124,597,730,739,941
ZixiVideo/obs-studio,72,83,80,0,8,8,7,0,950,908,756,0,829,750,573,0,718,888,756,0,597,730,573,0
admshao/obs-studio,72,83,101,76,8,8,10,11,950,908,941,1016,829,750,739,879,718,888,941,987,597,730,739,850
pkviet/obs-studio,72,83,100,47,8,8,10,6,950,908,940,469,829,750,739,385,718,888,940,469,597,730,739,385
RytoEX/obs-studio,72,83,101,94,8,8,10,12,950,908,941,1278,829,750,739,1100,718,888,941,1108,597,730,739,930
chhe/obs-studio,72,83,101,72,8,8,10,10,950,908,941,896,829,750,739,761,718,888,941,896,597,730,739,761
