extension,files,repositories,avg_size,std_size
.pagehandler,813,204,325.5485854858548,227.49083057056683
.pageflow,618,309,10148.040453074429,22589.903839290182
.page,63377,1364,2952.7843697240237,9774.8856734707715
.padstart/license,599,473,1571.4223706176961,346.712173622709
.padend/license,645,511,1544.7255813953489,356.3818665784533
.pad/license,1794,1263,1346.1410256410256,255.99769863598959
.pad,2873,470,5733.6244343891422,20027.949670291757
.packlist,8511,155,1955.890024673947,14594.033037536688
.packet,15242,86,646.18993570397481,3694.2964964003363
.packed,1058,68,70625.538752362932,564469.28402636282
.packages,1182,824,7546.3671742808783,84287.645613563087
.package,6970,823,5156.2493543758974,124927.31533839066
.pack,9916,4131,727758.58632513229,5105002.0525470721
.pac,3286,1049,82017.17711503341,772811.61150993907
.paa,73251,472,162508.71701410203,580860.129277009
.pa,2781,394,32045.721323265039,42916.049318177291
.p_hi,1810,17,36154.038121546939,144817.613312223
.p8,1392,382,10529.910201149416,24477.080881218048
.p7s,2061,952,21217.2193110141,137086.79491410454
.p7m,3414,1087,11853.210017574702,28164.25300360762
.p7c,984,913,1658.3079268292684,629.70285076584776
.p7b,960,374,4805.7854166666693,26656.382671082552
.p6,1682,429,4795.61236623068,31317.635750600559
.p4,8261,81,3510.8565548965021,37212.390690397726
.p3d,7342,92,870792.74094252137,1262742.4719283632
.p12,20128,6618,2974.6815381558026,40277.920199460561
.p1,1097,133,166824.73655423854,207186.05145567298
.p,103157,3786,191645.33286156005,2295796.8384623439
.oz,3940,204,8224.1741116751164,15377.285025506417
.oxt,1915,80,114503.8052219321,1468329.8696781285
.owl,23493,1401,657107.61622611119,3645881.9524883106
.owc,847,213,311.21723730814642,113.64646993222409
.ovr,590,193,1801485.869491525,3767981.4761317559
.ovpn,47802,215,3007.1382368938616,2094.5417471445567
.ovf,586,217,17134.177474402743,57215.679196951329
.overrides,122333,1007,1256.9904931621072,4854.6735874177612
.overridecontroller,602,190,2590.4335548172758,2617.9041400058713
.override,1586,589,9470.1860025220722,46113.177189687623
.overlay,1716,133,61620.274475524435,235431.14432388658
.ove,6360,36,12719.411949685538,3399.2756999503545
.outtm,1242,209,1346.7665056360711,340.21041539295777
.output,149679,2397,36603.5074459344,289329.85655966244
.out3,556,60,13138.714028776969,167292.68874961825
.out2,1865,145,11306.422520107239,78913.944826684063
.out1,1886,84,6614.7651113467637,39391.738936412214
.out++,6540,12,119.28440366972457,40.22053254987118
.out,1387783,25586,26734.11905751839,648989.44362451544
.oup,807,11,1894.41016109046,9216.2291083024
.otui,1060,14,1728.1066037735843,1556.700286447598
.ott,2275,313,28312.47824175821,220743.44351664354
.otp,630,133,315707.66190476192,1013886.7747284324
.other,5958,201,1690.8096676737164,15343.971212918481
.otf,1121106,139016,86523.018743990528,603691.99697984161
.osx,7861,7031,61161.757409998805,1040496.9964302252
.osu,627,51,20170.711323763939,54176.781745488741
.oss,13943,13799,67950.200459011729,6759.427398713533
.oso,1119,41,10114.417336907945,49885.728221270467
.osm,7183,937,622842.33746345679,4186398.4867477235
.osl,6410,127,2563.4884555382209,3853.9881213671283
.osgb,778,33,1011278.8431876604,4694588.6419657953
.osg,812,123,749825.385467981,3294461.3976880168
.osf,1109,380,1966.1767357980168,2033.0967171177667
.osc/nochange,630,15,25.0,0.0
.osc/merge,645,15,47.348837209302324,4.2232923389199311
.osc/foo,615,15,22.609756097560972,2.4701282007290355
.osc/_project,1052,17,8.9610266159695833,5.9612930106603867
.osc/_package,857,17,9.5227537922987153,4.2216351835186048
.osc/_osclib_version,857,17,4.0,0.0
.osc/_files,857,17,386.30105017502945,150.78000596065118
.osc/_apiurl,1022,17,17.13307240704501,1.0236680759493311
.osc,1135,68,25278.8872246696,242506.24809663388
.os4,796,767,8083.9057788944729,1070.5718544374927
.os2,3927,2597,4263.2928444104919,10186.248661229138
.os,12760,869,13228.616692789963,96525.51058644944
.orth,3299,14,3366.6168535920024,15912.426861808788
.ors,3429,83,1526.9480898221054,764.52172623367
.orm,826,160,17788.767554479422,99059.639872476313
.original,24383,3227,66092.520690645237,1361723.766774093
.origin,548,156,36594.492700729963,497843.12285904068
.orig,56662,17686,53010.740937488925,516823.406523232
.ori,3035,439,6019.2827018121961,131792.8613617949
.org/x/tools/patents,1218,1188,1303.0,0.0
.org/x/tools/license,1306,1268,1479.0895865237364,3.2375335175380395
.org/x/tools/contributors,895,886,170.0,0.0
.org/x/tools/authors,895,886,173.0,0.0
.org/x/time/patents,1244,1203,1303.0,0.0
.org/x/time/license,1308,1235,1479.0879204892967,3.1797572657536533
.org/x/time/contributors,797,781,170.0,0.0
.org/x/time/authors,797,781,173.0,0.0
.org/x/text/readme,657,596,713.91171993911723,299.1271012171174
.org/x/text/patents,3343,2926,1303.0065809153455,0.38049985230083511
.org/x/text/license,3381,2955,1479.0419994084591,2.0314127829356123
.org/x/text/language/makefile,1825,1541,403.01753424657534,0.52952255478401877
.org/x/text/contributors,1921,1750,170.00156168662156,0.068447497139441552
.org/x/text/collate/tools/colcmp/makefile,595,542,253.01176470588234,0.28697202159177565
.org/x/text/authors,1921,1750,173.00156168662156,0.06844749713944133
.org/x/sys/unix/linux/dockerfile,577,535,2018.4558058925468,73.017610164839652
.org/x/sys/readme,1010,898,183.03465346534654,1.1013043571732168
.org/x/sys/patents,5597,4888,1303.0039306771484,0.29406614437298406
.org/x/sys/license,5798,5043,1479.0241462573301,1.5257334647575491
.org/x/sys/contributors,2774,2583,170.013698630137,0.66694654145972654
.org/x/sys/authors,2773,2582,173.01370357014062,0.6670667804551631
.org/x/sync/patents,742,718,1303.0,0.0
.org/x/sync/license,771,739,1479.1491569390403,4.1416238348773149
.org/x/oauth2/license,4573,3635,1488.5525912967416,237.71158857789035
.org/x/oauth2/google/testdata/gcloud/properties,1012,981,32.011857707509876,0.1082990854023822
.org/x/oauth2/google/testdata/gcloud/credentials,1012,981,6715.6926877470341,7.9000573367642417
.org/x/oauth2/contributors,3958,3263,170.0,0.0
.org/x/oauth2/authors,3958,3263,173.0,0.0
.org/x/net/webdav/internal/xml/readme,939,851,441.0351437699681,0.62109355343833583
.org/x/net/readme,1150,1063,143.0,0.0
.org/x/net/patents,6601,5098,1303.0099984850781,0.46893497966052783
.org/x/net/license,7333,5705,1479.0263193781536,1.4280297640786148
.org/x/net/http2/readme,3659,3064,626.29762230117512,1.7849753628362133
.org/x/net/http2/makefile,3395,2820,44.0,0.059461341635440979
.org/x/net/http2/h2demo/readme,1032,943,541.51356589147281,11.660315534671778
.org/x/net/http2/h2demo/makefile,1038,947,440.34104046242788,485.60840690019666
.org/x/net/http2/dockerfile,3412,2838,1474.7236225087925,70.591055731095722
.org/x/net/html/testdata/webkit/readme,1584,1508,1510.0176767676767,0.70352647068144647
.org/x/net/html/charset/testdata/readme,1585,1509,355.28706624605678,145.64005023641309
.org/x/net/contributors,2740,2512,170.00109489051096,0.057312053992565212
.org/x/net/authors,2740,2512,173.00109489051096,0.057312053992565254
.org/x/exp/patents,826,813,1303.0,0.0
.org/x/exp/license,837,824,1479.0,0.0
.org/x/crypto/readme,563,526,145.04973357015987,0.21758730417617372
.org/x/crypto/patents,4729,4028,1303.0,0.0
.org/x/crypto/license,4853,4109,1479.0245209148979,1.7082121861355943
.org/x/crypto/contributors,2192,2033,170.67153284671531,0.46976287250372095
.org/x/crypto/authors,2193,2034,173.671682626539,0.4697080798219575
.org/ww/goautoneg/makefile,2168,1722,188.0,0.0
.org/ww/goautoneg/build,668,411,558.562874251497,83.959710114202522
.org/u,1697,88,1544.3376546847371,2836.0580420505576
.org/t,597,58,1386.490787269682,1511.3158380745519
.org/readme,719,694,125.10709318497915,229.57625599635665
.org/p_rgh,641,47,1498.3369734789396,1647.0802762074015
.org/p,1285,83,1388.4529182879364,1343.8866845361206
.org/nut,583,74,1497.3379073756439,1722.220779433876
.org/license,904,895,12468.353982300885,2742.2554120631539
.org/k,906,79,1495.9194260485651,1369.7784460600628
.org/grpc/patents,2418,2043,1315.0,0.0
.org/grpc/makefile,2479,2234,964.6696248487292,102.3860898234058
.org/grpc/license,3667,3189,4396.9233706026735,4508.3010961391938
.org/grpc/authors,902,880,12.0,0.0
.org/genproto/license,1410,1364,11358.094326241135,3.5419472145871698
.org/cloud/license,1253,918,11342.038308060655,0.78227223567613591
.org/bertimus9/systemstat/version,909,908,5.0,0.0
.org/bertimus9/systemstat/makefile,909,908,156.0,0.0
.org/bertimus9/systemstat/license,917,915,1079.1624863685931,4.9204134907945072
.org/bertimus9/systemstat/authors,909,908,63.0,0.0
.org/appengine/license,2279,1868,11358.147871873629,5.0882970608236535
.org/api/license,2566,2250,1475.0471551052219,2.428493483082768
.org/api/googleapi/internal/uritemplates/license,3036,2589,1057.0,0.0
.org/api/contributors,930,901,2022.177419354839,67.900862687602256
.org/api/authors,930,901,332.19247311827957,1.6942082406793257
.org,45874,15935,16656.930200113311,548606.08710496419
.ore,8971,8859,505.9482777839707,2620.1375478544642
.order,30491,1735,20004.925387819327,217209.83374656795
.orca,566,27,19066.418727915192,64377.285181452695
.orc,5075,776,41474.137536945855,269983.06404465321
.oramap,11545,95,11204.709571242953,5669.4838791179209
.oracle,7858,275,7674.4795113260425,59973.066957086456
.ora,1531,277,322320.08295231877,2403192.9019937362
.opus,1579,312,601214.83470550878,1675328.8800678891
.opts,97876,37302,266.88415954881646,11415.917986391018
.optrpt,540,17,8387.0925925925949,14980.824536545048
.options,17795,2678,616.53987075021234,3831.3508300169774
.option,1489,261,117.76830087306925,439.47007514901321
.optdata,744,236,375714.96639784938,45093.752503662719
.opt,226426,4469,3581.6618232888482,70462.291897124145
.opsp_defconfig,12856,12816,3287.9239265712513,4917.7843877711057
.ops,726,125,102468.20110192845,1913798.6824353563
.opml,1762,542,28391.989216799106,451460.75462227646
.opj,548,71,276678.62043795624,1104334.5756152596
.opi,2529,44,85393.675761170525,386880.76041044167
.opf,7672,418,1892.7473931178301,14206.995469124977
.openwrt,965,816,10727.033160621775,20058.413004892307
.openssl,790,728,5300.4822784810121,3044.2662378327705
.openshift/cron/weekly/readme,1659,1651,744.08016877637124,1.1799331299014233
.openshift/cron/weekly/chronograph,1655,1647,63.1274924471299,0.53763954835129391
.openshift/action_hooks/pre_build,516,516,473.1957364341086,364.72380088670246
.openshift/action_hooks/post_deploy,517,517,252.80851063829786,248.08770190077013
.openshift/action_hooks/deploy,790,789,865.86582278480989,946.86377241919968
.openshift/action_hooks/build,646,645,497.42105263157896,462.83326559587954
.openrisc,17508,8732,1821.29135252456,1074.3436415116873
.openrcconf,795,789,967.82767295597546,152.25759274369369
.openrc,911,861,2336.548847420419,752.31527729899335
.openbsd,1250,1121,2008.9384000000002,1961.462077071405
.opc,4828,303,18958.677920463975,16286.60423946075
.opam,1329,534,549.87659894657725,463.69520733223254
.opa,1090,219,2002.4394495412841,5306.22919903349
.op,1085,31,4993.26082949309,18084.506148721881
.oom,2704,58,10815.858357988171,70218.087713068511
.ooc,12579,135,4153.9076238174894,6267.9434984059626
.oo,564,49,16926.294326241139,20575.251632117182
.ontology,607,25,2788.5518945634249,6584.8767409314214
.onetoc2,1887,321,5263.8786433492351,16536.954460890749
.one,1567,235,832348.94511806045,3460872.8543212605
.onc,9776,167,1308.9705400981986,1899.3402425805625
.omod,753,70,177574.37317397076,656998.03136770916
.omo,1057,405,11737.379375591296,13609.268478286476
.omit/node_modules/isobject/license,542,404,1088.0,0.0
.omit/node_modules/is-extendable/license,1007,518,1083.0,0.0
.omit/node_modules/for-own/node_modules/for-in/license,1801,1126,1087.9378123264853,0.24156317389309978
.omit/node_modules/for-own/license,1869,1181,1088.470840021402,1.4607023590659365
.omit/license,4339,3445,1093.3710532380735,70.445815092585264
.omf,1221,174,128308.90745290744,2215496.5189836696
.omex,978,23,56509.726993865042,214942.11550680932
.ome,2655,34,8772.2764595103636,9775.6403192192756
.om,1026,45,20380.162768031183,247047.52317669231
.old_srcdir,529,25,99.5822306238185,16.104222164700943
.old,59729,20591,52248.290679569385,831461.40238344541
.ol,789,107,209791.76679340922,3670304.0395440673
.ok,15247,910,25352.709516626212,875980.78774708591
.oil,1770,62,3219.0542372881341,5735.5046783744083
.ogv,15363,3826,2131534.4788127323,5368813.6303611
.ogg,923491,24308,130407.1924783243,842498.34421970765
.oga,2350,618,91175.558723404291,544477.777857553
.ofx,550,148,4024.6000000000017,7123.9349945743952
.offline,897,156,2092.8049052396887,1530.0958459629428
.off,5705,698,317717.89237510954,2040965.2547855978
.oet,2117,29,7514.557392536617,23786.013973167072
.oel,523,67,10939.929254302104,31363.870868181784
.oe,2282,117,815.54163014899189,8526.2329589454839
.odt,28750,8986,264531.38205217407,1346251.0174513774
.ods,16960,7315,79031.066804245158,640979.08352622518
.odp,7137,3272,1648530.7102423995,5549021.0188595457
.odg,21215,4463,46868.398350223863,389873.81615533069
.odf,901,112,20079.874583795761,386243.81276148872
.odex,564,13,1582188.4539007081,3111379.029731757
.odef,3584,14,96.041573660714249,108.66145065461704
.ode,936,22,1073.3076923076924,2308.510504200693
.odc,2701,44,38301.419104035573,286258.04522269993
.od,4716,238,15063.214588634437,363935.80938641704
.ocx,564,176,1165805.15070922,4176952.2091707913
.oct,538,61,176735.17100371749,543743.19792344619
.ocp,649,219,1634.3143297380582,7762.0201410176
.ocl,3413,63,51392.845297392341,412247.74866132968
.oc,680,43,11380.425000000008,116409.905976579
.obsolete,1207,254,2118.1880695940354,8251.7413338068563
.obs,1119,173,50064.789097408422,929612.86538683379
.obo,2264,258,1293100.2871024739,4932430.9206503928
.objs,21710,516,6841.5592353753855,118577.83788277187
.objecttranslation,1235,22,4851.72307692308,11740.893395060497
.objects,1477,208,1944.3723764387282,12120.513434928509
.object,6446,488,8817.1075085324064,137399.95483744153
.obj,220513,13248,366816.35684970987,2417317.7331344858
.obda,3852,21,10410.658359293864,70819.6571607689
.ob,542,40,17493.15682656828,92390.19317945448
.o_shipped,1955,95,268465.61841432209,1107479.0745453849
.o,1227208,21190,142321.64272315687,1018614.8809739348
.nycrc,991,909,231.05045408678112,120.69476266450872
.ny,910,44,6997.205494505497,19183.769324071254
.nxs,512,73,1366459.6152343738,6331130.2387135662
.nxc,1310,60,1334.8106870229014,4319.5604463880709
.nwt,5766,12,2775.6408255289616,3521.0775476365193
.nwout,520,35,548537.19423076953,851241.32981999975
.nwk,6036,156,16928.18074884031,163258.28611725534
.nw,2519,653,196670.63755458526,2251552.5594820632
.nvt,1568,75,25820.794005102038,697931.610911126
.nvmrc,8997,7939,5.85539624319218,4.90638088848576
.nvm,685,157,181566.85547445249,2049067.5607262298
.nvd,677,131,117796.58641063519,1495741.34156822
.nut,6185,587,4828.5274050121307,15649.371793730983
.nuspec,137087,30681,1538.3134214039267,1955.8292828970052
.nuproj,905,181,1869.9281767955795,850.6404993981015
.nupkg,149614,11496,525631.01628189872,1868369.9588299464
.nunjucks,1110,157,2501.0729729729746,5088.2982140534041
.nunit,3531,1624,407.91220617388819,446.77083972088559
.numbers,850,490,465729.54588235263,2482427.1248517344
.num,3233,2081,47602.177544076723,115168.7077443188
.nul,512,424,396.58007812499989,2363.2651542452154
.nuc,1798,27,34483.478865406061,431609.43417955545
.nu,1114,159,3679.7531418312374,5352.4421668289788
.ntf,514,53,630544.76070038893,1244178.0296053125
.nt,38961,1504,111590.25715459052,3120116.8277919577
.nss,1130,107,1442938.7663716814,6119730.9013471641
.nsi,25568,13489,7639.8955334793591,17594.604290985702
.nsh,28714,2709,7689.984815769315,45355.065390841526
.nsec3-optout,549,32,3750.4353369763212,8448.6496015240773
.nsec3,1914,37,2425.6060606060591,5695.098969493969
.nse,5758,92,6876.6715873567164,40737.328244458819
.ns_movements,651,218,20328.374807987722,25617.809229534858
.ns,2858,547,4266149.3873338075,7237211.5807841988
.nrrd,1611,216,1775103.5716946006,5992448.3839857737
.nrm,5276,1546,41319.6728582259,72532.97022522609
.nr,2058,116,2443.6972789115644,7687.63295844975
.nqp,3485,76,16246.375322812042,52513.211031124229
.nq,7912,208,38908.716001011155,359381.57407150924
.npz,16589,1300,998118.12948339386,5398645.9928576369
.npy,166460,2270,283552.67827706347,2544905.5800646748
.npt,1068,74,22362.261235955066,411184.91904038686
.npmrc,15359,9692,35.761833452698738,91.701866792042992
.npmignore,2884387,114319,60.383312294778676,135.93186782413875
.npm/package/readme,6838,1497,442.94486692015209,5.1051287399391354
.npc,4529,92,9134.8957827335016,39987.813970466843
.np,992,32,72166.026209677439,1383961.6693010123
.noun,719,271,7380760.9652294926,5865958.4869258646
.notwrapped,1087,46,251.18031278748856,332.68311627606028
.notify,543,55,416.6979742173113,1703.9028156825998
.notice,608,155,1183.9424342105269,2010.7085782867798
